,id_processo,data,status,tipo_da_acao,comarca,tipo_movimento,julgamento
9678,4992,2022-12-11,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9679,3961,2022-02-21,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9680,5143,2017-06-02,Arquivado,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
9681,3212,2019-12-08,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9682,9719,2021-08-02,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9683,4459,2019-08-29,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
9684,6258,2021-07-11,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,True
9685,3447,2021-12-24,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
9686,5350,2017-10-04,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
9687,5593,2021-07-18,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9688,4453,2019-01-05,Arquivado,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
9689,8108,2018-10-23,Arquivado,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
9690,164,2020-07-26,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
9691,4522,2018-04-03,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
9692,4345,2020-04-24,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
9693,968,2021-05-23,Concluído,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9694,8335,2016-07-22,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9695,7855,2022-04-17,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9696,3959,2020-08-06,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
9697,8895,2016-12-06,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9698,9895,2018-11-01,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9699,224,2019-01-26,Em andamento,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9700,1765,2022-01-27,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
9701,5805,2016-12-16,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9702,5717,2016-05-21,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9703,9407,2020-06-22,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,False
9704,4960,2016-01-12,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9705,7423,2019-01-16,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9706,3683,2021-01-15,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9707,9599,2018-12-23,Concluído,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9708,7635,2017-07-13,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9709,3086,2021-08-02,Em andamento,Ação Penal,Comarca de Santo André,Processo iniciado,True
9710,6372,2019-07-20,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,False
9711,5636,2022-09-15,Em andamento,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
9712,1968,2019-06-13,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
9713,491,2016-02-13,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9714,166,2021-02-18,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9715,4942,2021-04-08,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9716,1390,2018-07-28,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
9717,7542,2018-08-07,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9718,9981,2021-08-19,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
9719,3577,2016-07-17,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
9720,593,2019-09-15,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9721,3039,2021-12-15,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,True
9722,9191,2020-12-12,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9723,1449,2022-08-15,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9724,2924,2022-09-17,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
9725,3947,2020-10-06,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9726,1512,2020-09-13,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,True
9727,4566,2019-08-16,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9728,2350,2018-08-06,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9729,794,2021-01-04,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9730,2126,2017-09-26,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9731,9937,2021-08-22,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,True
9732,1109,2017-08-27,Em andamento,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
9733,7392,2019-05-05,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9734,4983,2020-10-23,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9735,550,2017-09-01,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9736,8777,2016-04-09,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9737,8620,2021-11-22,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
9738,1057,2016-02-07,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9739,7784,2020-08-06,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9740,4745,2021-12-06,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9741,8111,2020-05-22,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9742,830,2022-09-06,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
9743,124,2021-06-24,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,True
9744,1455,2021-05-03,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9745,1751,2021-08-06,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9746,2834,2017-08-24,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
9747,5179,2020-07-07,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9748,5706,2018-02-24,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
9749,4586,2021-09-18,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
9750,8342,2019-05-05,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
9751,9304,2022-08-14,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
9752,3611,2019-11-24,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9753,8321,2019-01-17,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
9754,3989,2017-07-04,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
9755,8280,2017-11-05,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9756,7479,2018-04-24,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
9757,6733,2018-01-23,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
9758,5489,2018-07-21,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9759,7387,2022-01-10,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9760,9482,2021-07-13,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9761,9732,2017-12-28,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
9762,8339,2020-09-29,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9763,2319,2016-04-05,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9764,4855,2022-04-09,Arquivado,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
9765,2530,2018-08-30,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9766,528,2016-10-30,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9767,7032,2016-06-20,Em andamento,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
9768,6878,2020-12-08,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9769,4410,2019-07-18,Concluído,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
9770,9765,2016-12-16,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
9771,3176,2019-08-25,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
9772,8238,2018-05-27,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
9773,8176,2020-06-16,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9774,5824,2022-10-20,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
9775,3461,2017-06-20,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,True
9776,7840,2017-12-12,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
9777,1366,2022-07-05,Em andamento,Ação Penal,Comarca de Santo André,Processo iniciado,True
9778,4785,2017-09-09,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
9779,5397,2022-03-13,Em andamento,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
9780,9723,2016-04-01,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9781,4948,2017-12-28,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
9782,7165,2021-02-23,Arquivado,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
9783,4628,2021-06-26,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
9784,8427,2021-04-15,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
9785,3288,2019-07-29,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9786,7309,2021-07-30,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
9787,6626,2020-08-01,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9788,1718,2019-05-10,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
9789,3969,2016-07-05,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
9790,7702,2017-07-04,Em andamento,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
9791,9543,2017-01-18,Em andamento,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
9792,2928,2018-01-09,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
9793,1600,2022-09-29,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
9794,7180,2018-09-27,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
9795,2767,2022-08-19,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9796,6586,2016-06-16,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9797,8091,2017-01-24,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9798,3524,2017-08-31,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
9799,1423,2016-04-30,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
9800,8433,2017-02-17,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9801,9604,2020-12-24,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,True
9802,5008,2020-05-30,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
9803,1322,2020-01-19,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9804,1973,2018-02-18,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
9805,1638,2022-10-23,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9806,3055,2021-09-05,Em andamento,Ação Penal,Comarca de São Paulo,Processo iniciado,False
9807,6176,2016-06-26,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9808,4374,2022-06-30,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
9809,2615,2019-08-19,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
9810,1112,2018-11-03,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
9811,4738,2021-03-26,Arquivado,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9812,4352,2021-03-14,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9813,6083,2019-11-23,Concluído,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
9814,5714,2016-05-30,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
9815,8500,2021-11-20,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
9816,8207,2019-08-01,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
9817,5653,2021-11-01,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
9818,2088,2018-09-15,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9819,6959,2020-09-02,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9820,7351,2022-07-31,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
9821,5681,2016-10-09,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
9822,6474,2018-10-21,Em andamento,Ação Penal,Comarca de São Paulo,Processo iniciado,True
9823,3016,2019-04-23,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
9824,9794,2022-07-09,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,True
9825,7076,2022-10-01,Em andamento,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
9826,3430,2019-05-20,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9827,3138,2017-05-09,Concluído,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
9828,8276,2016-04-29,Em andamento,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
9829,2908,2020-12-03,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
9830,6646,2022-04-06,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
9831,2848,2018-06-06,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
9832,8670,2018-04-10,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
9833,1013,2016-06-13,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
9834,2026,2019-09-17,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
9835,9269,2017-09-09,Concluído,Ação Penal,Comarca de São Paulo,Execução de sentença,False
9836,1077,2016-06-30,Em andamento,Ação Civil Pública,Comarca de Santo André,Processo iniciado,True
9837,6521,2019-01-21,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
